no te rindas;rendir:v:[n=0,p=2] , aún estás;estar:v:[n=0,p=2] a tiempo;*:n:[n=0]	ani reñeme'ẽ;ñeme'ẽ:v|me'ẽ:v , ikatu;katu:v gueterei
el hombre;*:n:[n=0] es;ser:v:[n=0,p=3] el cerebro;*:n:[n=0] ; la mujer;*:n:[n=0] , el corazón;*:n:[n=0] , el cerebro;*:n:[n=0] produce;producir:v:[n=0,p=3] Luz ; el corazón;*:n:[n=0] , amor;*:n:[n=0] ; la Luz fecunda;fecundo:a:[n=0]|fecundar:v:[n=0,p=3] ; el amor;*:n:[n=0] , resucita;resucitar:v:[n=0,p=3] .	kuimba'e;*:n niko apytu'ũ;*:n , kuña;*:n katu ñe'ã;*:n , apytu'ũme;apytu'ũ:n heñói tesape;<hesape:n , ñe'ãme;ñe'ã:n , mborayhu;*:n ; tesape;<hesape:n omoñemoña;ñemoña:v|moñemoña:v ; mborayhu;*:n , oporomoingovejey;moingove:v .
el hombre;*:n:[n=0] es;ser:v:[n=0,p=3] el genio;*:a:[n=0]|*:n:[n=0] ; la mujer;*:n:[n=0] , el ángel;*:n:[n=0] , el genio;*:a:[n=0]|*:n:[n=0] inconmensurable ; el ángel;*:n:[n=0] , indefinible .	kuimba'e;*:n niko tekovepaje ; kuña;*:n katu tupãremimbou , tekovepaje ijapyra'ỹ ; tupãremimbou mba'ekuaaporã'ỹ .
la inspiración;*:n:[n=0] del hombre;*:n:[n=0] es;ser:v:[n=0,p=3] la suprema gloria;*:n:[n=0] ; la inspiración;*:n:[n=0] de la mujer;*:n:[n=0] , la virtud;*:n:[n=0] extrema;extremo:a:[n=0] ; la gloria;*:n:[n=0] traduce;traducir:v:[n=0,p=3] grandeza;*:n:[n=0] , la virtud;*:n:[n=0] traduce;traducir:v:[n=0,p=3] divinidad;*:n:[n=0] .	kuimba'e;*:n py'ara'ã;*:n niko verapy;vera:n guasu;*:n ; kuña;*:n py'ara'ã;*:n katu , tekokatu paha;pa:n|*:n ; verapy;vera:n oñanduka py'aguasu , tekokatu oñanduka Tupã;tupã:n pytu;*:n .
el hombre;*:n:[n=0] tiene;tener:v:[n=0,p=3] la supremacía;*:n:[n=0] ; la mujer;*:n:[n=0] , la preferencia;*:n:[n=0] , la supremacía;*:n:[n=0] representa;representar:v:[n=0,p=3] la fuerza;*:n:[n=0]|forzar:v:[n=0,p=3] , la preferencia;*:n:[n=0] representa;representar:v:[n=0,p=3] el derecho;*:a:[n=0]|*:n:[n=0] .	kuimba'e;*:n niko oguereko;reko:v pokatu ; kuña;*:n katu oñembojeroviave;jerovia:v|mbojerovia:v|ñembojerovia:v , pokatu he'ise;*:n|'e:v pu'aka;*:n , ñembojeroviave;mbojerovia:n he'ise;*:n|'e:v teko'ajete .
el hombre;*:n:[n=0] es;ser:v:[n=0,p=3] fuerte;*:a:[n=0]|*:n:[n=0] por la razón;*:n:[n=0] , la mujer;*:n:[n=0] es;ser:v:[n=0,p=3] invencible por las lágrimas;lágrima:n:[n=1] , la razón;*:n:[n=0] convence;convencer:v:[n=0,p=3] , las lágrimas;lágrima:n:[n=1] conmueven .	kuimba'e;*:n niko imbarete;mbarete:v|mbarete:n iñakãngeta rupive;<hupi:n , kuña;*:n katu imbareteve;mbarete:v|mbarete:n hesay;<hesay:n rupi;<hupi:n|* , akãngeta ome'ẽ;me'ẽ:v jerovia;rovia:n|*:n , tesay;<hesay:n opoko;poko:v ñane;ñande:n korasõ;*:n sãre;sã:n .
el hombre;*:n:[n=0] es;ser:v:[n=0,p=3] capaz;*:a:[n=0] de todos;todo:a:[n=1] los heroísmos ; la mujer;*:n:[n=0] , de todos;todo:a:[n=1] los martirios , el heroísmo;*:n:[n=0] ennoblece , el martirio;*:n:[n=0] sublima .	kuimba'e;*:n niko ipy'aguasueterei ; kuña;*:n katu ohasakuaa;<hasa:v opaite;*|pa:v|opa:n jejahéire;jahéi:n , py'aguasu ñanemongakuaa;mongakuaa:v , jejahéi;jahéi:n ñanemoambuekatu;moambue:v .
el hombre;*:n:[n=0] es;ser:v:[n=0,p=3] el código;*:n:[n=0] , la mujer;*:n:[n=0] el evangelio;*:n:[n=0] , el código;*:n:[n=0] corrige;corregir:v:[n=0,p=3] , el evangelio;*:n:[n=0] perfecciona;perfeccionar:v:[n=0,p=3] .	kuimba'e;*:n niko tekovoña , kuña;*:n katu ñe'ẽngatu ; tekovoña omyatyrõ;myatyrõ:v , ñe'ẽngatu ohupytyka aguyje;*:n|* .
el hombre;*:n:[n=0] es;ser:v:[n=0,p=3] un;*:a:[n=0] templo;templar:v:[n=0,p=1]|*:n:[n=0] ; la mujer;*:n:[n=0] , un;*:a:[n=0] sagrario ; ante;*|*:n:[n=0] el templo;templar:v:[n=0,p=1]|*:n:[n=0] nos descubrimos;descubrir:v:[n=1,p=1] , ante;*|*:n:[n=0] el sagrario , nos arrodillamos;arrodillar:v:[n=1,p=1] .	kuimba'e;*:n niko opy ; kuña;*:n katu , tupãrenda ; opýpe jajechauka , Tupã;tupã:n renondépe;*|<henonde:n , ñañesũ;ñesũ:v .
el hombre;*:n:[n=0] piensa;pensar:v:[n=0,p=3] , la mujer;*:n:[n=0] sueña , pensar;*:v:[] es;ser:v:[n=0,p=3] tener;*:v:[] cerebro;*:n:[n=0] , soñar;*:v:[] es;ser:v:[n=0,p=3] tener;*:v:[] en la frente;*:n:[n=0] una;un:a:[n=0] aureola;*:n:[n=0] .	kuimba'e;*:n niko oñepy'amongeta , kuña;*:n katu ikerayvoty;kerayvoty:n , py'amongeta;*:n he'ise;*:n|'e:v jarekoha;reko:v akãrupa , kerayvoty;*:n he'ise;*:n|'e:v jarekoha;reko:v temirendy ñane;ñande:n akã;*:n jerére;jere:n .
el hombre;*:n:[n=0] es;ser:v:[n=0,p=3] un;*:a:[n=0] océano;*:n:[n=0] , la mujer;*:n:[n=0] , un;*:a:[n=0] lago;*:n:[n=0] ; el mar;*:n:[n=0] tiene;tener:v:[n=0,p=3] la perla;*:n:[n=0] que embelesa;embelesar:v:[n=0,p=3] , el lago;*:n:[n=0] tiene;tener:v:[n=0,p=3] la poesía;*:n:[n=0] que deslumbra;deslumbrar:v:[n=0,p=3] .	kuimba'e;*:n niko peteĩ;*:n para;*:n , kuña;*:n katu yrupa ; para;*:n oguereko;reko:v itaveratĩ ñanembojurujáiva;mbojurujái:v|jurujái:v , yrupa oguereko;reko:v ñe'ẽpoty ñanemboresahóva;<hesaho:v .
el hombre;*:n:[n=0] es;ser:v:[n=0,p=3] un;*:a:[n=0] águila;*:n:[n=0] que vuela;volar:v:[n=0,p=3] , la mujer;*:n:[n=0] , el ruiseñor que canta;cantar:v:[n=0,p=3] , volar;*:v:[] es;ser:v:[n=0,p=3] dominar;*:v:[] el espacio;*:n:[n=0] , cantar;*:v:[] es;ser:v:[n=0,p=3] conquistar;*:v:[] el alma;*:n:[n=0] .	kuimba'e;*:n niko peteĩ;*:n taguato;*:n ovevéva;veve:v , kuña;*:n katu masakaragua'i opurahéiva;purahéi:v , veve rupive;<hupi:n ñañemomba'e;momba'e:v|ñemomba'e:v arapýre;arapy:n , purahéi rupive;<hupi:n ñañemomba'e;momba'e:v|ñemomba'e:v angamimíre .
el hombre;*:n:[n=0] posee;poseer:v:[n=0,p=3] un;*:a:[n=0] faro;*:n:[n=0] , la conciencia;*:n:[n=0] ; la mujer;*:n:[n=0] tiene;tener:v:[n=0,p=3] la estrella;estrellar:v:[n=0,p=3]|*:n:[n=0] , la esperanza;*:n:[n=0] , el faro;*:n:[n=0] guía;*:n:[n=0] , la esperanza;*:n:[n=0] salva;*:n:[n=0]|salvar:v:[n=0,p=3] .	kuimba'e;*:n niko oguereko;reko:v tesapeha;<hesape:n , ha'éva;'e:v|ha'e:n tekopytee ; kuña;*:n katu oguereko;reko:v mbyja;*:n , ha'éva;'e:v|ha'e:n temira'ãrõ ; tesapeha;<hesape:n oporosãmbyhy , temira'ãrõ oporopysyrõ .
en fín , el hombre;*:n:[n=0] está;estar:v:[n=0,p=3]|estar:v:[n=0,p=2] colocado;colocar:v:[n=0]|*:a:[n=0] donde termina;terminar:v:[n=0,p=3] la tierra;*:n:[n=0] , la mujer;*:n:[n=0] , donde comienza;comenzar:v:[n=0,p=3] el cielo;*:n:[n=0] .	ipahápe;pa:n|paha:n|*|pa:v|paha:v , kuimba'e;*:n niko oñembo'y;ñembo'y:v|mbo'y:v yvóra opahápe;pa:v|opa:n , kuña;*:n katu , yvága;*:n oñepyrũháme .
en medio;mediar:v:[n=0,p=1]|*:a:[n=0]|*:n:[n=0] de la calma;calmar:v:[n=0,p=3]|*:n:[n=0] de aquella noche;*:n:[n=0] de marzo;*:n:[n=0] , el Mariscal revistaba su ejército;*:n:[n=0] .	y;*:n sólo le respondió la noche con los vagos sollozos de la selva … Upe jasyapy;*:n pyhare;*:n|py:n py'aguapy;*:n aja;ja:v|* , Mburuvichapavẽ ojesareko;jesareko:v iguarinikuérare .
como;comer:v:[n=0,p=1]|* una;un:a:[n=0] vaga;vago:a:[n=0]|vagar:v:[n=0,p=3] pincelada blanca;blanco:a:[n=0]|*:n:[n=0] se perfilaban las líneas;línea:n:[n=1] de los cuerpos;cuerpo:n:[n=1] , prolongándose;prolongar:v:[+rflx] se en la penumbra;*:n:[n=0] triste;*:a:[n=0] y suave;*:a:[n=0] , llena;lleno:a:[n=0]|llenar:v:[n=0,p=3] de rumores;rumor:n:[n=1] , en los cuales parecía;parecer:v:[n=0,p=1]|parecer:v:[n=0,p=3] desleírse;desleír:v:[+rflx] se toda;todo:a:[n=0] la melancolía;*:n:[n=0] de las almas;alma:n:[n=1] y de las cosas;coser:v:[n=0,p=2]|cosa:n:[n=1] .	ku ta'ãnga hesakãporã'ỹvaicha;<hesakã:v (vaicha) ojehecha;<hecha:v hetemimi;<hete:v , ojehe'áva;jehe'a:v pytũmby;*:n|pytũ:n heko;<heko:n vy'a'ỹva;vy'a:n|vy'a'ỹ:n ha ikangývare;kangy:v , ka'aguy;*:n|ka'a:n ryapu;<hyapu:n pa'ũme;pa'ũ:n , omanombeguekatuhápe ohóvo;ha:v (vo) tekove;<heko:n|<hekove:n ha opa;*:n|pa:v mba'e;*:n .
–¡ Soldados del 14!	-¡ Guarini 14- ygua;*:n|y:n !
– dijo;decir:v:[n=0,p=3] el Mariscal – ¡ Cuatro pasos;paso:n:[n=1] al frente;*:n:[n=0] !	– he'i;'e:v Mburuvichapavẽ - ¡ Irundy guata;*:n tenonde;*|<henonde:n gotyo !
y avanzaron;avanzar:v:[n=1,p=3] quince;*:a:[n=1]|*:n:[n=0] hombres;hombre:n:[n=1] , semidesnudos , con el fusil;*:n:[n=0] terciado , la frente;*:n:[n=0] altiva;altivo:a:[n=0] .	ha itenonde papo kuimba'e;*:n , haime ijao'ỹva , imboka;mboka:n ijyva;yva:n|jyva:n ári , oñakãrupíva .
el guerrero;*:n:[n=0] los contempló;contemplar:v:[n=0,p=3] un;*:a:[n=0] momento;*:n:[n=0] , y luego ordenó;ordenar:v:[n=0,p=3] : –¡ Soldados del 43, a revistarse !	karai;*:n ñorairõhára;*:n|ñorairõ:n ojesareko;jesareko:v hesekuéra;ha'e:n sapy'ami;*|sapy'a:n , ha upéi ñe'ẽ;*:n pyrusúpe he'i;'e:v : -¡ Guarini 43- ygua;*:n|y:n , peñembosako'i;mbosako'i:v|ñembosako'i:v !
cuatro;*:a:[n=1]|*:n:[n=0] soldados;soldar:v:[n=1]|soldado:n:[n=1] se destacaron;destacar:v:[n=1,p=3] de la línea;*:n:[n=0] .	irundy;*:n guarini;*:n ojehechauka;<hechauka:v|<hecha:v ichupe;ha'e:n .
no quedaban;quedar:v:[n=1,p=3] más .	ndaiporivéima ambue;*:n .
los cuatrocientos;*:a:[n=1] que faltaban;faltar:v:[n=1,p=3] al regimiento;*:n:[n=0] dormían;dormir:v:[n=1,p=3] el buen;bueno:a:[n=0] sueño;*:n:[n=0] de la calma;calmar:v:[n=0,p=3]|*:n:[n=0] infinita;infinito:a:[n=0] en el fondo;*:n:[n=0] de los esteros , bajo;bajar:v:[n=0,p=1]|*|*:a:[n=0]|*:n:[n=0] las ruinas;ruina:n:[n=1] de los pueblos;pueblo:n:[n=1] , entre;*|entrar:v:[n=0,p=3]|entrar:v:[n=0,p=1] los fosos;foso:n:[n=1] de las trincheras;trinchera:n:[n=1] .	umi irundysa upe;*:n|* atyrusuguigua ndaiporivéima osapymijoáma;sapymi:v hikuái umi karugua;karu:n|*:n kirirĩ apyra'ỹva ruguáre;<hugua:n , táva;*:n ho'apáva;'a:v guy rupi;<hupi:n|* , yvykua guarini;*:n ojo'ova'ekue;jo'o:v pa'ũ;*:n rupi;<hupi:n|* .
aquellos cuatro;*:a:[n=1]|*:n:[n=0] hombres;hombre:n:[n=1] se perfilaban entre;*|entrar:v:[n=0,p=3]|entrar:v:[n=0,p=1] la noche;*:n:[n=0] , firmes;firme:n:[n=1]|firmar:v:[n=0,p=2] , solemnes , rígidos;rígido:a:[n=1] .	umi irundy;*:n kuimba'e;*:n iñapysẽ , pyhare;*:n|py:n aho'ípe , ñembo'yhápe;ñembo'y:n , tovasýpe;<hovasy:n , jepytasópe;jepytaso:n .
–¡ Soldados del 46! – continuó;continuar:v:[n=0,p=3] el Mariscal .	-¡ Guarani 46- ygua;*:n|y:n !- ombojoapy;mbojoapy:v|joapy:v Mburuvichapavẽ .
y avanzó;avanzar:v:[n=0,p=3] una;un:a:[n=0] sola;solo:a:[n=0] sombra;*:n:[n=0] .	ha peteĩ;*:n ta'ãnga iñipytũvante oñemotenonde;motenonde:v|ñemotenonde:v .
algo de inmenso;*:a:[n=0] flotaba;flotar:v:[n=0,p=3]|flotar:v:[n=0,p=1] sobre;* ella .	peteĩ;*:n mba'e;*:n kakuaa oñemyatymói;myatymói:v hi'ári;ha'<e:n|* .
ese hombre;*:n:[n=0] llevaba;llevar:v:[n=0,p=1]|llevar:v:[n=0,p=3] la bandera;*:n:[n=0] .	upe;*:n|* kuimba'e;*:n oguereko;reko:v ñane;ñande:n retã;<hetã:n poyvi;*:n .
–¡ Soldados del 40, a la orden;*:n:[n=0] de revista;*:n:[n=0]|revestir:v:[n=0,p=1]|revestir:v:[n=0,p=3] !– mandó;mandar:v:[n=0,p=3] aquel amo;amar:v:[n=0,p=1] de pueblos;pueblo:n:[n=1] .	-¡ Guarini 40- ygua;*:n|y:n , peẽháma !- osapukái;sapukái:v upe;*:n|* karai;*:n ha'éva;'e:v|ha'e:n heta;<heta:v tava;va:v ruvicha;<huvicha:n .
ha;haber:v:[n=0,p=3] pyharéntema ombohovái chupe;chupar:v:[n=0,p=3]|chupar:v:[n=0,p=1] ka'aguy jahe'o asy reheve … Ante su deshilachada;deshilachar:v:[n=0] tienda;tender:v:[n=0,p=1]|*:n:[n=0]|tender:v:[n=0,p=3] de campaña;*:n:[n=0] , el Mariscal contemplaba;contemplar:v:[n=0,p=3]|contemplar:v:[n=0,p=1] los restos;resto:n:[n=1] de su ejército;*:n:[n=0] .	pe;*:n|* hogasapy'agua ikuapáva renonde;<henonde:n guive , Mburuvichapavẽ ojesareko;jesareko:v iguarini;guarini:n atyrusupavẽ rembyremíre .
sus ayudantes;ayudante:n:[n=1] , silenciosos;silencioso:a:[n=1] , le rodeaban;rodear:v:[n=1,p=3] , sin atreverse a aproximársele;aproximar:v:[+rflx] se+le .	ipytyvõhára;pytyvõ:n|pytyvõhára:n , kirirĩháme , oñemo'aĝui , oja'ỹre;ja:v hese;ha'e:n .
a la distancia;*:n:[n=0] , allá en el seno;*:n:[n=0] de las frondas vecinas;vecino:a:[n=1] , un;*:a:[n=0] pájaro;*:n:[n=0] nocturno;*:n:[n=0] desgranaba;desgranar:v:[n=0,p=3]|desgranar:v:[n=0,p=1] dulcemente su rosario;*:n:[n=0] de arpegios .	mombyry'imi guive , yvyrakuéra;yvyra:n pa'ũme;pa'ũ:n , namombyrýiva upégui;upe:n , peteĩ;*:n guyra;*:n pyharegua;pyhare:n|py:n ohenduka;<henduka:v ipurahéi ryapu;<hyapu:n he'ẽ;<he'ẽ:v asýva .
aquel hombre;*:n:[n=0] se contemplaba;contemplar:v:[n=0,p=3]|contemplar:v:[n=0,p=1] en ese instante;*:n:[n=0] , de pie;piar:v:[n=0,p=3]|*:n:[n=0]|piar:v:[n=0,p=1] ante;*|*:n:[n=0] la Historia , en la noche;*:n:[n=0] precursora de lo inevitable , entre;*|entrar:v:[n=0,p=3]|entrar:v:[n=0,p=1] el claroscuro que anunciaba;anunciar:v:[n=0,p=3]|anunciar:v:[n=0,p=1] el alba;*:n:[n=0] , el día;*:n:[n=0] próximo;*:a:[n=0] que iba;ir:v:[n=0,p=3]|ir:v:[n=0,p=1] a traer;*:v:[] , con su luz;*:n:[n=0] , con la sonrisa;*:n:[n=0] de los cielos;cielo:n:[n=1] y las alegrías;alegría:n:[n=1] intensas;intenso:a:[n=1] de la vida;*:n:[n=0] , la caricia desoladora de la muerte;*:n:[n=0] , la desesperación;*:n:[n=0] de la última;último:a:[n=0] derrota;derrotar:v:[n=0,p=3]|*:n:[n=0] , el vértigo;*:n:[n=0] sin límites;límite:n:[n=1] de la postrer caída;caído:a:[n=0]|*:n:[n=0]|caer:v:[n=0] .	upe;*:n|* kuimba'e;*:n oma'ẽ;ma'ẽ:v ijehe;he:n upe;*:n|* jave;*|ja:n , ñembo'yhápe;ñembo'y:n , Tembiasakue renondépe;*|<henonde:n , upe;*:n|* pyharépe;pyhare:n|py:n , oguerúva;ru:v hendive;ha'e:n mba'e;*:n ojejokokuaa'ỹva;joko:v|jejoko:v , tesakã para;*:n para;*:n aja;ja:v|* omombe'úva;mombe'u:v ko'ẽti oñembojaha;mboja:v|ja:v|ñemboja:v mbeguekatúpe , ohenonde'ávo;<henonde'a:v (vo) ára;*:n pyahu oguerúva;ru:v , hesakã;<hesakã:v rupive;<hupi:n , yvága;*:n pukavýpe;pukavy:n ha pytuhẽ;*:n vy'a;*:n reheve ; mano;*:n ravi'u rasyete;<hasy:n , py'aropu ñehundi;hundi:n paha;pa:n|*:n rehegua ha akãnga'u;akã:n|*:n ijapyra'ỹva je'a;'a:n ivaivéva;vai:v|vaive:v oiko;iko:v|ko:v jave;*|ja:n .
incendiaban;incendiar:v:[n=1,p=3] el alma;*:n:[n=0] del guerrero;*:n:[n=0] todas;todo:a:[n=1] sus bravuras , sus odios;odio:n:[n=1] , sus desesperanzas .	mburuvichapavẽ ángape;ánga:n ohapy;<hapy:v umi ipy'aguasukue , hemiroyrõ ha hemira'ãrõ'ỹ .
por su cerebro;*:n:[n=0] pasaba;pasar:v:[n=0,p=1]|pasar:v:[n=0,p=3] la visión;*:n:[n=0] de los esfuerzos;esfuerzo:n:[n=1] que efectuara;efectuar:v:[n=0,p=3]|efectuar:v:[n=0,p=1] , de aquel avance;avanzar:v:[n=0,p=3]|*:n:[n=0]|avanzar:v:[n=0,p=1] fracasado;fracasar:v:[n=0] , de aquella resistencia;*:n:[n=0] desesperada;desesperar:v:[n=0]|desesperado:a:[n=0] a través;*:n:[n=0] de las llanuras;llanura:n:[n=1] , las montañas;montaña:n:[n=1] y las selvas;selva:n:[n=1] .	iñakã;akã:n rupi;<hupi:n|* ohasa;<hasa:v opaite;*|pa:v|opa:n ñeha'ã;ha'ã:n|*:n ojapova'ekue;<japo:v , upe;*:n|* ñemotenonde hekomarãva'ekue , upe;*:n|* jepytaso;*:n guasuete ojapova'ekue;<japo:v ñu;*:n , yvyty;*:n ha ka'aguýre;ka'aguy:n .
no le quedaban;quedar:v:[n=1,p=3] en aquella hora;*:n:[n=0] ni hombres;hombre:n:[n=1] , ni fusiles;fusilar:v:[n=0,p=2]|fusil:n:[n=1] , ni cañones;cañón:n:[n=1] .	upe;*:n|* aravópe;aravo:n nahembyvéima;<hemby:v chupe;ha'e:n guarini;*:n , mboka;*:n ha mbokapuharusu .
sus esqueletos;esqueleto:n:[n=1] de regimientos;regimiento:n:[n=1] estaban;estar:v:[n=1,p=3] sin caballos;caballo:n:[n=1] , sin carabinas , y sus soldados;soldar:v:[n=1]|soldado:n:[n=1] dormitaban;dormitar:v:[n=1,p=3] al pie;piar:v:[n=0,p=3]|*:n:[n=0]|piar:v:[n=0,p=1] de las lanzas;lanza:n:[n=1] clavadas;clavar:v:[n=1] en el suelo;soler:v:[n=0,p=1]|*:n:[n=0] , muchas;mucho:a:[n=1] de las cuales no tenían;tener:v:[n=1,p=3] hierros ni banderolas;banderola:n:[n=1] , porque aquellos quedaron;quedar:v:[n=1,p=3] clavados;clavar:v:[n=1] en el pecho;*:n:[n=0] del contrario;*:n:[n=0] y éstas se desflecaron con los vientos;viento:n:[n=1] de cinco;*:a:[n=1]|*:n:[n=0] años;año:n:[n=1] y las pudrieron;pudrir:v:[n=1,p=3] las lluvias;lluvia:n:[n=1] .	umi ijatyrusu niko kanguekuereíntema ha ndaikavajúi , naimbokapukúi ha umi iguarinikuéra okeparei;ke:v oñembo'yhápe;ñembo'y:v|mbo'y:v umi yvyrakua;*:n ykére;*|yke:n ojekutúva;jekutu:v|kutu:v yvýre;yvy:n , heta;<heta:v umíva apytépe;apyte:n|* ndoguerekovéimava;reko:v kuarepotĩhũ ijapýrare;apýra:n ha ndoguerekovéimava;reko:v ñane;ñande:n retã;<hetã:n poyvi;*:n , umíva opytágui;pyta:v umi tajasu;*:n ñande'aho'íva pyti'áre;pyti'a:n ha yvytu;*:n po;*:n|* arygua;ary:n ombochalaipáva ha ama;*:n ombotujupáva .
de sus conciudadanos;conciudadano:n:[n=1] no quedaba;quedar:v:[n=0,p=1]|quedar:v:[n=0,p=3] sino;*:n:[n=0] un;*:a:[n=0] montón;*:n:[n=0] informe;informar:v:[n=0,p=3]|informar:v:[n=0,p=1]|*:n:[n=0] , un;*:a:[n=0] harapo;*:n:[n=0] de pueblo;poblar:v:[n=0,p=1]|*:n:[n=0] , durmiendo;dormir:v:[] el sueño;*:n:[n=0] de su desgracia;desgraciar:v:[n=0,p=3]|*:n:[n=0] , allí , entre;*|entrar:v:[n=0,p=3]|entrar:v:[n=0,p=1] los destruidos;destruir:v:[n=1] convoyes;convoy:n:[n=1] , bajo;bajar:v:[n=0,p=1]|*|*:a:[n=0]|*:n:[n=0] el frío;*:a:[n=0]|*:n:[n=0]|freír:v:[n=0,p=1] relente del rocío;rociar:v:[n=0,p=1]|*:n:[n=0] .	hetãyguágui;<hetãygua:n hembýva;<hemby:v|<hembýva:v niko peteĩ;*:n aty;ty:v|*:n hete;<hete:v|<hete:n jekuaa'ỹva;kuaa:n , peteĩ;*:n táva;*:n imeĝuambaitéva;meĝua:v , okéva;ke:v teko'asy pohéipe , upépe;upe:n , mba'yrumýi;*:n oñembyaipáva pa'ũme;pa'ũ:n , ysapy;*:n ro'ysã asyete guýpe .
y sobre;* los cuerpos;cuerpo:n:[n=1] tendidos;tender:v:[n=1]|tendido:n:[n=1] en la hierba;*:n:[n=0] fina;fino:a:[n=0] y suave;*:a:[n=0] , sentíase pasar;*:v:[] el tenue;*:a:[n=0] viento;*:n:[n=0] nocturnal como;comer:v:[n=0,p=1]|* una;un:a:[n=0] leve;*:a:[n=0] caricia .	ha tetekuéra;<hete:n opytu'úva;pytu'u:v ñana;*:n karape ha hu'ũva;<hu'ũ:v ári oñeñandu;ñeñandu:v|<ñandu:v ohasárõ;<hasa:v (rõ) yvytu;*:n peju;ju:v , pyharegua;pyhare:n|py:n , vaicha oporohavi'úva;havi'u:v ohasávo;<hasa:v (vo) .
– Tuyutí , Estero Bellaco , Curupayty …– exclamaba el guerrero;*:n:[n=0] .	– Tujutĩ , Estero Bellaco , Kurupa'yty …- imandu'a;mandu'a:v|mandu'a:n karai;*:n ñorairõhára;*:n|ñorairõ:n .
era;ser:v:[n=0,p=1]|ser:v:[n=0,p=3]|*:n:[n=0] la visión;*:n:[n=0] del pasado;*:a:[n=0]|*:n:[n=0]|pasar:v:[n=0] , del ayer;*:n:[n=0] inmediato , de la defensa;*:n:[n=0] toda;todo:a:[n=0] aún subsistente , sin que hubieran;haber:v:[n=1,p=3] bastado para;* anular;*:v:[]|*:n:[n=0] la soberbia;*:n:[n=0]|soberbio:a:[n=0] expresión;*:n:[n=0] de su fiereza , ni los contrastes;contraste:n:[n=1]|contrastar:v:[n=0,p=2] continuos;continuo:n:[n=1] , ni las fatalidades;fatalidad:n:[n=1] todas;todo:a:[n=1] , cayendo sobre;* sus hombros;hombro:n:[n=1] con el desplome;desplomar:v:[n=0,p=1]|*:n:[n=0]|desplomar:v:[n=0,p=3] colosal;*:a:[n=0] de una;un:a:[n=0] montaña;*:n:[n=0] .	upéicha;upe:n ohecha;<hecha:v ha'e;*:n|'e:v|* umi mba'e;*:n ohasava'ekue;<hasa:v , kuehe ha kuehevégui hi'aĝuivéva , pysyrõ pytu;*:n ogue'ỹvaguigua , ndaikatúi;katu:v ombogue;gue:v|mbogue:v hovágui;<hova:n|<hova:v pe;*:n|* heko;<heko:n pochy;*:n guasuete , pe;*:n|* jehasa porã;po:n ha jehasa vai ojopyruva'ekue;jopyru:v ha upéicha;upe:n avei opaite;*|pa:v|opa:n po'a'ỹ;po'a:n|'a:v , ho'áva;'a:v hikuái ijati'y;ati'y:n ári ku yvytyrusu pohyikue ojeityramoguáicha hi'ári;ha'e:n|* .
